price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,sqft_living15,sqft_lot15
420000,4,1,1750,9600,1.5,0,0,4,7,1750,0,1954,1750,10530
900000,3,1,1330,77972,1,0,0,3,7,1330,0,1928,1340,17689
679900,3,2.5,2440,5750,2,0,2,3,9,1980,460,2000,1520,5750
463000,3,2.5,1640,29970,2,0,0,3,7,1640,0,1992,1580,28399
380000,5,2.5,2760,11340,2,0,0,4,9,2760,0,1978,2470,11340
329500,4,2.5,1820,7912,2,0,0,3,7,1820,0,1994,1820,8168
604950,3,2.5,2110,5608,1,0,0,3,8,1340,770,2013,2040,9363
795000,5,2.5,3040,9570,1,0,2,4,8,1640,1400,1966,2920,8800
465000,3,2,1840,40438,2,0,0,3,7,1840,0,1994,1380,44049
673000,4,2.5,2990,10400,2,0,0,3,9,2990,0,2002,2140,17449
810000,4,2.5,3520,15420,2,0,0,3,10,3520,0,1991,3400,21455
785000,4,2.75,2440,69415,1,0,0,4,8,1910,530,1989,2770,24361
338000,4,3,2090,7500,1,0,0,3,7,1370,720,1986,1810,7650
280000,3,2.25,1430,7222,2,0,0,3,7,1430,0,1993,1430,7220
315000,4,2.25,2180,10754,1,0,0,5,7,1100,1080,1954,1810,6929
530000,4,2.25,2180,10754,1,0,0,5,7,1100,1080,1954,1810,6929
380000,5,3,3450,9914,2,0,0,3,9,3450,0,2004,2860,9721
297000,3,2.25,1450,7562,2,0,0,3,7,1450,0,1994,1650,7625
730000,4,2.5,3230,7331,2,0,0,3,10,3230,0,2004,3480,7447
450000,3,1.75,1640,13500,1,0,0,3,7,1110,530,1940,1770,12600
275000,3,3,1590,7750,1,0,0,3,7,1060,530,1997,1680,7500
595000,4,2,2020,2849,2,0,0,3,7,2020,0,1960,1910,3120
435000,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1904,1590,2577
270000,2,1.5,1380,209959,1,0,0,1,6,1380,0,1954,3130,19868
950000,3,3,4040,14338,2,0,0,3,10,3030,1010,1986,3360,14142
389000,4,2.25,2130,5337,2,0,0,3,7,2130,0,2001,2300,6930
560000,4,2.25,2550,7800,1,0,0,3,8,1580,970,1968,2420,8050
1.35E+06,5,3.5,4800,14984,2,0,2,3,11,3480,1320,1998,4050,19009
799000,4,2.25,2510,11585,2,0,0,4,8,2510,0,1969,2450,9691
365500,3,2,1410,9600,1,0,0,4,7,1410,0,1983,1410,9600
252350,3,2,1650,7352,1,0,0,3,7,1160,490,1979,1710,7350
403950,4,2.5,2120,13780,2,0,0,3,8,2120,0,1993,1880,12000
385000,4,1.5,2040,10726,1,0,0,3,7,1380,660,1954,1610,10020
345000,4,1,1550,7620,1.5,0,0,3,7,1550,0,1957,1450,7620
490000,3,2.75,1980,3128,2,0,0,4,9,1980,0,1979,1950,2856
330000,3,2.5,1600,26977,2,0,0,3,8,1600,0,2005,1790,27743
927000,4,2.75,3300,12090,2,0,0,3,8,3300,0,1953,3180,12239
1.12E+06,4,2.5,3840,16619,2,0,1,4,10,3840,0,1983,3600,16553
330000,2,1,1220,10000,1,0,0,5,7,1220,0,1950,2000,9600
530000,5,2.25,2720,8800,1,0,0,4,7,1500,1220,1958,2110,8800
365000,4,2,1940,25600,1,0,0,1,8,1940,0,1962,2000,10071
378750,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,1909,1060,3500
269900,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1968,1390,8750
557000,3,3.5,1710,2096,2,0,0,3,8,1290,420,2008,1630,1543
360000,4,1.75,3730,16980,1,0,0,4,7,2150,1580,1974,1880,16963
352000,2,1,940,5000,1,0,0,4,7,940,0,1937,1560,4500
437000,3,2.5,1750,22357,2,0,0,3,8,1750,0,1994,2430,22357
322500,4,2.5,1820,6753,2,0,0,3,7,1820,0,1994,1820,7107
650000,3,3.25,1510,2000,2,0,0,3,9,1330,180,2001,1510,1352
450000,3,2,1290,1213,3,0,0,3,8,1290,0,2001,1290,3235
278500,3,2,1570,5250,1,0,0,3,7,1570,0,1998,1570,5250
364950,4,2.5,1930,6957,2,0,0,3,8,1930,0,1995,2090,6996
840000,4,3.5,2840,40139,1,0,4,4,10,2840,0,1986,3180,36852
268000,3,2.5,1550,8134,2,0,0,3,7,1550,0,1991,1550,8134
517534,2,1,833,143947,1,0,0,3,5,833,0,2006,1380,143947
632925,3,2.5,2990,32239,2,0,0,4,8,2990,0,1978,2990,36497
577500,3,2.5,2000,7251,2,0,0,3,9,2000,0,1995,2450,8118
339000,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,1920,2850,6867
570000,3,1.75,2910,37461,1,0,0,4,7,1530,1380,1967,2520,18295
563500,4,1.75,2085,174240,1,0,0,3,7,1610,475,1964,2690,174240
423000,4,2.25,2200,9351,1,0,0,5,7,1290,910,1962,1910,8660
355000,3,2.25,1860,5028,2,0,0,3,8,1860,0,2012,2320,5465
1.55E+06,5,4.25,6070,171626,2,0,0,3,12,6070,0,1999,4680,211267
482000,2,1,950,3960,1,0,0,3,7,950,0,1941,1320,4050
625000,3,1.75,1600,9135,1,0,0,5,7,1600,0,1955,1580,9800
538000,3,2.5,2250,11632,2,0,0,3,8,2250,0,1988,2360,11632
380000,3,2.5,2280,10255,2,0,0,4,8,2280,0,1985,2310,10094
375000,2,1,940,5120,1,0,0,3,7,940,0,1909,1300,5120
245000,3,2.5,1530,8500,1,0,0,5,7,1030,500,1996,1850,8140
310000,5,1.75,2190,27260,1,0,0,4,7,2190,0,1947,1620,39480
1.30E+06,3,2,2350,15021,1,0,0,4,8,1770,580,1976,3530,15715
397000,4,2,1440,7680,1,0,0,3,7,1200,240,1971,1460,9660
365000,3,2.5,2200,4052,2,0,0,3,8,2200,0,2005,2310,5082
328500,4,3,2290,8250,2,0,0,3,9,2290,0,1990,2290,8250
988000,4,3,4040,19700,2,0,0,3,11,4040,0,1987,3930,21887
1.00E+06,4,2.5,2610,3277,1.5,0,0,5,8,1920,690,1922,1810,3277
237000,3,2.5,1490,2138,2,0,0,3,7,1490,0,2005,1490,2094
525000,4,2.5,2450,5280,2,0,0,3,8,2450,0,2003,2300,4674
749000,4,2.5,1710,9627,1,0,0,3,9,1440,270,1976,2140,9131
722500,5,2.5,4870,11800,2,0,0,3,10,3470,1400,1983,3180,11398
843000,3,2.5,3130,8750,2,0,0,3,10,3130,0,1991,2860,9003
438000,2,2,1270,1372,3,0,0,3,8,1270,0,2000,1610,3090
578000,3,1.75,2120,10875,1,0,2,3,8,1540,580,1977,2460,11760
227950,3,1.5,1670,8230,1,0,0,5,7,1670,0,1954,2077,4910
196000,3,2.25,2070,11576,2,0,0,3,7,2070,0,1974,1890,7519
641000,2,1,1420,5332,1,0,0,3,8,1070,350,1953,2400,5406
350000,3,1.5,1250,219978,1,0,0,4,6,1250,0,1980,1930,210394
205000,3,1,940,7980,1,0,0,4,7,940,0,1960,1150,8050
400000,3,1.75,1920,9102,1,0,0,3,7,1920,0,1968,1920,9760
1.03E+06,3,2.5,3545,9816,1,0,0,3,10,2610,935,2005,3630,7704
505000,3,2,1260,5460,1,0,0,3,7,1260,0,1972,1510,5460
475000,5,2.5,2340,7200,1,0,0,3,7,1300,1040,1975,1930,7221
520000,3,2.25,2590,9263,1,0,0,5,8,1440,1150,1977,2580,9450
1.45E+06,3,4.5,3970,24920,2,0,2,3,10,3260,710,1977,2610,13838
333500,3,1.75,1220,9732,1,0,0,3,7,1220,0,1965,1630,10007
232000,3,1,1400,10403,1,0,0,4,6,1400,0,1976,1230,10209
691100,3,2.75,2360,16117,1,0,0,4,8,1710,650,1983,2120,16117
811000,3,1.75,1870,9897,1,0,0,4,8,1870,0,1960,1900,10005
551000,3,2.5,2830,5802,2,0,0,3,9,2830,0,2001,2500,5788
496500,3,2.5,2260,3640,2,0,0,3,8,2260,0,1994,2350,3710
705000,3,3,1970,20978,2,1,3,4,9,1770,200,1980,2280,75396
578000,4,2.5,3140,9225,1,0,2,5,9,1770,1370,1966,2460,9600
255000,3,1.75,1240,8659,1,0,0,5,7,1240,0,1986,1490,8223
1.05E+06,4,3.5,3450,7832,2,0,0,3,10,3450,0,2007,3220,8567
348000,3,2.25,2570,8491,2,0,0,4,8,2570,0,1989,2400,8049
230000,3,2,1510,3413,2,0,0,3,7,1510,0,1985,1570,3777
359500,4,2.25,2390,11250,2,0,0,3,9,2390,0,1988,2480,11250
330000,3,1,980,7000,1,0,0,3,6,980,0,1953,1220,7000
80000,1,0.75,430,5050,1,0,0,2,4,430,0,1912,1200,7500
465000,3,1.75,1480,6360,1,0,0,3,7,1480,0,1954,1480,6360
325000,4,2.5,1850,7324,2,0,0,3,8,1850,0,1997,2100,7329
340500,3,2,2270,28025,1,0,0,4,7,1920,350,1947,1770,14833
342500,3,2.5,1810,5192,2,0,0,3,8,1810,0,1993,1810,6200
290900,2,2,1610,17600,2,0,0,3,6,1610,0,1930,1310,12950
868700,3,4.25,3840,6161,2,0,0,3,10,3840,0,2000,3230,7709
1.20E+06,4,2.75,4110,8400,2,0,1,3,9,3130,980,1928,2820,8400
1.15E+06,4,3.25,4190,10259,2,0,0,3,11,3150,1040,2000,4300,11919
859900,4,2.75,3390,6298,2,0,0,3,9,3390,0,2011,3390,7111
520000,4,2.25,1890,3006,2,0,0,3,7,1890,0,2003,1580,3000
460000,3,2.5,1610,2527,2,0,2,3,9,1080,530,2005,1610,4173
438924,3,1.5,1050,4590,1,0,0,3,7,850,200,1949,1770,5400
315000,2,1,630,6550,1,0,0,3,5,630,0,1918,1420,6550
590000,4,2.75,2910,10650,1,0,2,3,8,1780,1130,1975,2920,10988
378500,4,1.75,1700,8640,1,0,0,3,7,850,850,1955,1620,9000
328500,3,2.5,1950,8130,2,0,0,4,9,1950,0,1990,2350,7691
849950,3,3,2990,9773,2,0,0,4,8,2990,0,1973,2230,11553
525000,3,1.5,1350,6000,1,0,2,3,7,900,450,1950,1730,6012
1.39E+06,4,3.25,4860,181319,2.5,0,0,3,9,4860,0,1993,3850,181319
295000,4,2.5,2160,7725,1,0,0,4,8,1460,700,1978,2060,8250
1.07E+06,6,3.5,4860,11793,2,0,0,3,11,3860,1000,1998,3600,11793
207950,2,2,890,5000,1,0,0,3,6,890,0,1917,1860,5000
699900,4,2.75,2810,7302,2,0,0,3,9,2810,0,2002,2820,7302
1.28E+06,5,2.5,3400,9500,2,0,1,4,8,3400,0,1977,3080,11081
452000,4,1.5,1580,7350,1,0,0,4,7,960,620,1963,1560,7350
370000,3,2,1680,5036,1,0,1,4,7,1680,0,1987,1680,4921
232000,3,1.75,1300,11230,1,0,0,5,7,1300,0,1968,1300,10794
669950,5,2.5,2820,14062,2,0,0,4,7,2380,440,1960,1910,10392
397500,3,2,1510,6710,1,0,0,3,7,1070,440,1972,1660,6600
490000,2,2.5,1230,1391,2,0,0,3,8,870,360,2004,1240,1350
725000,4,2,2110,4140,2,0,0,3,9,1710,400,1925,1440,4420
299000,3,2.75,3080,19635,1,0,2,4,7,1610,1470,1958,2424,12410
625000,2,1.5,1490,5750,1.5,0,0,4,7,1190,300,1900,1590,4025
437500,3,2.5,2120,4500,2,0,0,3,7,2120,0,2000,2530,4816
650000,4,2.5,3180,5438,2,0,0,3,9,3180,0,2003,3030,5335
475000,2,1,1490,3825,1,0,0,3,7,860,630,1929,1460,3825
342000,3,2,1930,11947,1,0,0,4,8,1930,0,1966,2200,12825
1.20E+06,4,2.5,2770,7800,2,0,0,3,10,2770,0,1999,2720,10000
280000,3,1.5,1670,11610,1,0,0,4,7,1670,0,1963,1930,10200
240000,2,1.75,1330,7200,1,0,0,3,7,1330,0,1993,1450,11682
529000,3,1,1210,3328,1.5,0,0,4,7,1210,0,1924,1640,3333
442000,3,1,1190,5100,1,0,0,4,7,1030,160,1941,1690,5100
615000,2,1,1540,6872,1,0,0,4,7,820,720,1946,1420,5538
1.49E+06,4,3.75,4030,10800,2,0,0,3,10,4030,0,2006,2160,7200
585000,4,1.75,2430,7559,1,0,0,4,8,1580,850,1981,1980,8750
480000,4,2.5,2600,7787,2,0,0,3,8,2600,0,2005,2830,7787
1.10E+06,5,3.5,4410,57063,2,0,0,4,9,4410,0,1990,2900,50529
290000,4,1,1330,8184,1.5,0,0,3,7,1330,0,1949,1220,660
615000,3,1.75,1900,5000,1,0,0,5,7,950,950,1951,1770,5000
300000,2,1,1100,7680,1,0,0,4,7,1100,0,1950,1460,7680
308000,3,1,1980,39150,1.5,0,0,3,6,1580,400,1932,1860,11811
750000,3,2.5,2400,7745,2,0,0,3,9,2400,0,2001,2080,8615
2.25E+06,4,2.25,4760,8036,2.5,0,0,5,9,3390,1370,1916,2950,9323
890000,4,3.25,3180,194278,2,0,0,3,10,3180,0,2005,2200,178160
288000,3,1,1190,7560,1,0,0,5,6,1190,0,1958,1190,7560
190000,2,1,630,6000,1,0,0,3,6,630,0,1943,1470,6840
515000,5,3,2530,5105,1,0,0,3,8,1520,1010,2005,2290,4011
235000,4,1.5,1690,11054,1,0,0,4,5,1690,0,1930,1690,9040
275000,2,1,940,5000,1,0,0,3,6,940,0,1951,940,5000
727500,2,2,1240,9119,1,0,0,4,7,1240,0,1952,1380,9121
650000,4,2.5,3040,6587,2,0,0,3,7,3040,0,2003,2740,6587
1.60E+06,6,5,6050,230652,2,0,3,3,11,6050,0,2001,4210,233971
365000,4,1,1590,7085,1.5,0,0,3,6,1590,0,1944,1320,7085
662000,3,1.75,2500,36947,1,0,0,3,9,2500,0,1984,2590,28837
270500,3,2.5,1780,7848,1,0,0,3,7,1320,460,1978,1680,7848
200000,2,1.5,1360,1898,2,0,0,3,7,1360,0,1978,1360,1898
970000,4,3.25,4740,76230,2,0,0,3,10,4740,0,1987,3340,49206
160000,3,1.5,1010,9600,1,0,0,4,7,1010,0,1962,1400,9660
204000,3,1,1040,7405,1,0,0,4,6,1040,0,1971,1580,7405
358000,3,2.25,1610,6655,2,0,0,4,7,1610,0,1985,1780,7529
452000,4,1.75,1570,8268,1,0,0,3,7,1570,0,1979,1870,8190
595000,2,2,1510,4000,1,0,0,4,7,1010,500,1900,1920,4000
249000,3,2,1360,6082,1,0,0,3,7,1360,0,1994,1360,6987
346900,4,2.5,1970,5106,2,0,0,3,8,1970,0,1999,2230,5109
2.13E+06,3,2.5,5403,24069,2,1,4,4,12,5403,0,1976,3980,104374
280000,4,2.5,1560,4350,2,0,0,3,7,1560,0,2003,1560,4350
318888,4,1.75,2320,12000,1,0,0,4,8,2270,50,1973,2120,9880
530000,3,2.25,2120,40518,1,0,0,3,8,2120,0,1967,2480,13492
375000,3,2.25,2120,18500,2,0,0,4,8,2120,0,1983,2120,14479
910000,4,2.5,3350,29242,2,0,0,3,11,3350,0,1988,3920,24728
782000,4,2.5,2380,9614,2,0,0,4,10,2380,0,1991,2560,9770
259950,2,2,1070,649,2,0,0,3,9,720,350,2008,1070,928
315000,4,2.75,2300,18360,1,0,0,4,7,1560,740,1979,1870,9588
215000,2,1,1320,8865,1,0,0,4,6,1320,0,1943,1190,6490
705000,3,1.75,2180,10221,1,0,2,4,7,1140,1040,1946,2180,8535
1.45E+06,3,3,4380,6320,2,0,3,5,10,3580,800,1952,3080,7680
451000,3,1.75,1790,9813,2,0,0,3,7,1790,0,1949,1520,10125
261000,2,1,750,8125,1,0,0,4,6,750,0,1943,1340,8750
396000,3,1.5,1300,8280,1,0,0,5,7,1300,0,1956,1570,8692
725000,4,2.5,2990,29170,2,0,3,3,9,2990,0,1999,3715,29170
1.95E+06,7,3.5,4640,15235,2,0,1,3,11,2860,1780,1965,3230,20697
238000,4,1,1400,7242,1.5,0,0,3,7,1400,0,1959,1310,7314
750000,6,1.75,2750,9563,2,0,0,4,8,2750,0,1973,2040,9563
331500,4,2.5,2050,10271,2,0,0,3,7,2050,0,1998,2050,8103
460000,4,3,2230,108900,1,0,0,3,7,1410,820,1978,1960,65340
404950,4,2.25,2340,217014,1,0,0,4,8,2340,0,1982,2340,107898
880000,3,2.5,2870,5163,2,0,0,3,9,2870,0,2014,1630,7995
863000,4,2.5,4120,22370,2,0,0,3,10,4120,0,1997,3180,7257
638700,3,1.75,2080,9162,1,0,0,3,7,1370,710,1960,1870,8944
435000,3,2.5,1840,5680,2,0,0,3,7,1840,0,2008,1600,4697
260000,3,1,1180,5350,1.5,0,0,4,6,1180,0,1959,1490,5350
671500,5,2.75,2160,4000,1.5,0,0,5,7,1530,630,1927,2040,4000
610000,3,1,1180,3400,1.5,0,0,3,8,1180,0,1907,1440,3400
405000,2,0.75,1160,15029,1,0,0,4,6,870,290,1937,1870,25346
338900,4,2.5,1830,5612,2,0,0,3,7,1830,0,2003,1830,5998
720000,4,4,3200,7708,2,0,0,3,10,3200,0,2004,3480,7944
442000,5,3,2560,5445,1.5,0,0,4,7,1760,800,1927,1080,5445
650000,5,2.75,2550,5040,1.5,0,0,5,8,2550,0,1902,1590,3840
263500,3,1.75,1330,9917,1,0,0,3,7,1040,290,1981,1330,9081
300000,2,1,1220,75794,1,0,0,4,7,1220,0,1963,2010,98010
266000,3,2.5,1805,3402,2,0,0,3,7,1805,0,2009,2095,3402
930000,4,4,6050,84942,2.5,0,2,3,9,4150,1900,2009,2700,199504
530000,4,2.5,2320,5493,2,0,0,3,8,2320,0,2004,2450,5471
180000,3,1,1384,8960,1,0,0,4,6,1384,0,1965,1000,8470
619000,3,2.5,2720,6439,2,0,0,3,9,2720,0,2005,3180,7320
264000,3,1.5,1820,10608,1,0,0,4,7,1820,0,1962,1380,8976
730000,2,2.25,2130,4920,1.5,0,4,4,7,1530,600,1941,2130,4920
439000,4,2.25,2060,10070,2,0,0,3,7,2060,0,1975,2060,8155
268500,4,1.75,1420,7500,1,0,0,4,7,1080,340,1981,1500,7260
330000,3,1.75,1510,15744,1,0,0,3,7,1510,0,1985,1470,15744
640000,3,2.5,2160,4000,1.5,0,0,3,8,1960,200,1903,2160,5120
900000,3,2.5,3180,12600,2,0,0,4,11,3180,0,1978,3030,12835
370000,3,2.25,2110,13300,2,0,0,4,8,2110,0,1985,2470,14000
685000,3,2,2060,2900,1.5,0,0,5,8,1330,730,1931,1910,3900
505000,3,1.5,1830,217800,1,0,0,3,7,1010,820,1981,2450,165963
265000,3,1.75,1820,32666,1,0,0,4,7,1820,0,1966,2050,43560
290000,3,2.5,1610,2937,2,0,0,3,8,1610,0,2006,1610,3049
296000,4,2.5,1780,3600,2,0,0,3,7,1780,0,2006,2020,3802
360000,4,2.5,1840,9611,2,0,0,3,7,1840,0,1996,1830,8505
240500,3,1.75,1460,10584,1,0,0,3,7,990,470,1997,1220,12012
372500,2,2.5,1400,2958,2,0,0,3,8,1400,0,2007,1540,2385
595000,3,2.5,3370,14402,2,0,2,3,9,3370,0,2004,3330,9691
515000,4,3,3590,8249,2,0,0,3,9,3590,0,1997,2860,7995
1.22E+06,4,2.25,3200,15367,2,0,0,4,9,3200,0,1962,3070,15263
507000,2,1.75,1670,6460,1,0,0,3,8,1670,0,2004,2170,6254
399950,4,2,2420,31465,1,0,0,3,9,2420,0,1984,2560,32186
185000,3,1.75,1430,10816,2,0,0,3,7,1430,0,1994,1560,10816
460000,3,1.75,1440,7070,1,0,0,3,7,1440,0,1980,1440,7210
435500,3,2.25,1450,4789,2,0,0,3,7,1450,0,1985,1560,4490
469000,4,2.75,3550,13938,1,0,0,5,8,2100,1450,1966,2050,9000
531000,2,3,1270,1175,2,0,0,3,8,1110,160,2000,1290,1800
443500,2,1,940,6804,1,0,0,3,7,940,0,1949,1150,6930
223000,3,2,1670,6824,1,0,0,3,7,1300,370,1990,1660,7586
590000,4,3.5,3100,15842,2,0,0,3,8,2400,700,1996,2200,19400
340000,2,2.5,1100,1760,3,0,0,3,7,1100,0,1997,1200,1415
650000,3,2,1870,3388,1,0,0,4,8,1230,640,1925,1780,4050
533600,3,2.5,1930,5080,2,0,0,4,8,1930,0,1990,2190,5085
695000,3,2.75,2540,4694,2,0,0,3,9,2540,0,2005,2600,6344
242000,3,1.75,1280,7524,1.5,0,0,4,7,1280,0,1988,1500,7777
425000,3,2.25,1820,8814,1,0,0,3,7,1280,540,1967,1810,7515
525000,3,2.25,1490,9414,2,0,0,3,7,1490,0,1981,1290,10125
485000,3,2.5,1880,5502,2,0,0,3,8,1880,0,1988,2040,5411
175000,3,1,1250,9775,1,0,0,3,7,1250,0,1971,1390,9650
210000,3,2,1440,7210,1,0,0,3,8,1440,0,1983,1700,7245
260000,3,2.5,1920,7415,2,0,0,3,7,1920,0,1989,1930,7536
577000,3,2.5,2060,5750,1,0,0,3,7,1330,730,1976,1920,5750
200000,3,1.5,1210,10588,1,0,0,4,7,1210,0,1958,1408,10588
605000,2,1.75,1760,5000,1,0,0,4,7,940,820,1927,1530,5000
325000,3,1,990,6750,1,0,0,4,6,990,0,1947,1440,6860
289500,3,1,960,6400,1,0,0,4,6,820,140,1944,1200,6600
559950,3,2.5,1660,1458,3,0,0,3,9,1660,0,2014,1660,1784
1.04E+06,3,1.75,1900,9375,1,0,1,4,8,1330,570,1941,2760,9375
543500,3,2.25,1270,2790,1,0,0,3,7,990,280,1970,1920,4000
480000,4,2.25,3250,34293,2,0,0,4,9,3250,0,1983,3110,35982
218000,3,1,960,9633,1,0,0,5,6,960,0,1982,1080,8610
565000,2,1.75,1330,6000,1,0,0,4,7,960,370,1914,1620,6000
426700,3,1.75,2080,7700,1,0,0,5,7,1600,480,1968,1680,7700
650000,3,2.5,2690,11575,1,0,3,3,8,2130,560,1957,2390,11782
542000,2,1,890,3060,1,0,0,3,7,770,120,1910,1760,4080
415000,3,1.75,1070,8000,1,0,0,3,7,1070,0,1977,1200,7990
214000,3,1,1200,8316,1,0,0,4,6,1200,0,1953,1200,8316
245000,3,1.5,1360,8910,2,0,0,5,7,1360,0,1949,1220,8912
314500,3,2,2050,13303,1,0,0,3,8,2050,0,1993,2180,11590
1.12E+06,3,1.5,3000,5750,2,0,0,5,9,2000,1000,1924,1820,5750
378000,2,2,1300,3850,1,0,0,3,7,800,500,1963,950,5500
305000,4,2.5,2250,9091,1,0,0,3,7,1340,910,1982,1540,7802
595000,5,2.75,3740,6750,1,0,0,4,8,1980,1760,1978,2620,7920
729500,3,2.5,1660,1091,3,0,1,3,9,1530,130,2015,1510,1352
430000,3,2.5,2360,6699,2,0,0,3,7,2360,0,2003,2360,4744
240000,3,1.75,1760,6500,1,0,0,3,7,1150,610,1987,1760,8125
545000,3,1.75,1680,6200,1.5,0,0,3,7,1680,0,1916,1680,5100
530000,3,1.75,1320,2500,1,0,0,3,7,870,450,1918,1580,2750
157000,1,1,870,26326,1,0,0,3,6,870,0,1939,1250,10608
425000,4,1,1260,7645,1.5,0,0,3,6,1260,0,1925,1170,7649
220000,3,1,1000,6020,1,0,0,3,6,1000,0,1944,1300,8640
521000,4,1.75,2020,36400,1,0,0,4,8,1550,470,1976,2520,38255
325000,3,1,1920,6862,1,0,2,3,7,1120,800,1952,2000,6900
597500,3,2,2150,5400,1.5,0,0,4,7,1380,770,1911,1940,6500
337000,3,2.5,1470,3976,2,0,0,3,7,1470,0,1999,1490,4400
1.00E+06,3,2.5,3180,10492,2,0,2,3,10,3180,0,1991,3000,9812
3.07E+06,3,2.5,3930,55867,1,1,4,4,8,2330,1600,1957,2730,26324
495000,3,1,990,6000,1,0,0,3,6,990,0,1943,1250,6000
748000,4,3.5,2770,3330,2,0,0,3,8,1970,800,2001,2180,3380
888000,3,1.5,1250,8710,1,0,0,4,7,1250,0,1953,1750,9185
269900,3,1.75,1140,22267,1,0,0,3,7,1140,0,1986,1150,15625
496500,4,2.5,2250,14440,1,0,0,3,7,1550,700,1967,2090,11400
475000,3,2.5,1640,5097,2,0,0,3,7,1640,0,1969,1880,6000
312000,3,1.5,1255,1374,3,0,0,3,7,1255,0,2004,1307,1232
323000,3,1,1290,12231,1,0,0,3,7,1290,0,1976,1390,11632
331000,3,1.75,1300,9079,1,0,0,3,7,1300,0,1986,1890,7369
306000,3,1.5,1220,1086,3,0,0,3,8,1220,0,2007,1220,1422
655000,4,2.5,2630,4000,3,0,0,3,8,2630,0,2002,1640,4000
290000,3,1.5,1950,15954,1,0,0,4,8,1950,0,1959,1940,12667
1.25E+06,4,3.25,3160,5000,2,0,0,5,9,2360,800,1965,2220,4000
460000,3,1.75,1550,4708,1,0,0,4,7,860,690,1949,1880,5600
435000,4,2.5,1700,6380,1,0,0,4,7,850,850,1940,1380,6380
664000,4,2.75,2510,11880,1,0,0,5,8,1630,880,1978,2390,11211
865000,4,1.75,1800,4180,2,0,3,4,8,1800,0,1921,2180,4620
385000,3,1.75,1800,18000,1,0,0,3,8,1200,600,1968,1800,18000
497000,3,2.25,1870,9315,1,0,0,3,7,1350,520,1975,2230,9579
280000,2,1,1010,3000,1,0,0,4,7,1010,0,1925,1150,7000
188000,2,1.5,1120,17487,1,0,0,3,6,1120,0,1924,1690,8056
478500,3,1,2090,4755,1,0,2,3,8,1200,890,1969,1850,5300
1.15E+06,4,3.5,4370,18361,2,0,0,3,11,4370,0,2001,4190,13641
222000,3,2,1440,7187,1,0,0,4,7,970,470,1981,1440,7187
799000,4,3,2580,209523,2,0,0,3,8,2580,0,1984,3440,213444
609900,4,2.5,3190,7399,2,0,0,3,10,3190,0,2006,3250,7323
413000,4,3.5,2380,5809,2,0,0,4,7,1750,630,1995,1620,5775
400000,4,1,1420,4875,1.5,0,0,3,7,1420,0,1930,1110,5413
802541,5,2.75,2990,6768,2,0,0,3,9,2990,0,2014,2870,6768
320000,3,2.5,2680,7757,2,0,0,3,8,2680,0,1990,2430,8231
507000,4,2.5,2730,7649,2,0,0,3,7,2730,0,2006,2730,6216
387500,3,1,1220,8329,1,0,0,3,6,1220,0,1946,1490,8322
396000,3,1,1500,12616,1,0,0,3,7,1500,0,1967,1820,13950
373000,3,1.75,1830,11788,1,0,1,3,8,1430,400,1958,2140,11964
1.48E+06,5,2.5,4570,19252,2,0,0,5,10,4570,0,1965,3180,13314
359900,4,2.25,2470,7698,2,0,0,3,8,2470,0,1983,2330,7986
410000,2,1,800,4342,1,0,0,3,6,670,130,1927,1210,4343
690000,4,2.5,2900,23488,2,0,0,3,9,2900,0,1992,2900,34589
245000,3,2,1410,5760,1,0,0,3,7,1410,0,1985,1670,6222
700000,5,2.5,2830,25958,1,0,1,5,8,1610,1220,1979,2670,21567
268000,4,1.75,1680,9966,1,0,0,3,7,1100,580,1977,2400,10369
225000,3,1.75,1760,26055,1,0,0,3,7,920,840,1979,1350,13475
980000,4,2.25,2240,11034,2,0,0,3,8,2240,0,1976,2300,11550
795000,2,1,1380,5000,1.5,0,2,3,5,1380,0,1905,1500,5000
195000,2,1,820,5100,1,0,0,3,6,820,0,1953,1170,5304
480000,4,2,2180,10575,1,0,0,2,6,1730,450,1950,2180,12010
485000,4,2,1400,3600,1,0,0,3,7,1100,300,1900,1630,2048
130000,2,1,880,9000,1,0,0,3,5,880,0,1928,1410,10000
325000,2,1,1060,5703,1,0,2,4,6,1060,0,1946,2240,4416
440000,3,1.75,1530,7245,1,0,0,4,7,1530,0,1984,1530,7490
550000,4,1.75,2480,14782,1,0,3,3,8,1460,1020,1958,2910,10800
310000,3,1.75,1490,7150,1,0,0,5,6,1490,0,1967,1350,9100
530000,3,2.5,3660,39478,2,0,2,4,9,3260,400,1989,2700,38312
390000,4,2.5,2340,8548,2,0,0,3,8,2340,0,1993,1970,6818
243000,3,1.75,1450,12125,1,0,0,4,7,1450,0,1981,1210,12125
639000,4,2.5,2210,9875,2,0,0,3,9,2210,0,1990,2440,8799
215000,4,1,1130,7400,1,0,0,4,7,1130,0,1969,1540,7379
405000,5,1.75,1550,10500,1,0,0,3,7,1100,450,1961,1420,9823
250000,4,1.75,1710,7140,1,0,0,5,7,1010,700,1968,1770,8960
