WERKS,SCENARIO,KTOKK,VSTATU,VPATD,EKORG,EKGRP,TOTGRQTY,TOTIRQTY,NODLGR,NODLIR,DIFGRIRD,DIFGRIRV,STATUS
ML01,3,2,1,90,1,C,0,176,0,77,-176,-2200,0
ML01,3,2,1,90,1,C,0,160,0,54,-160,-34200,0
ML01,3,2,1,30,1,C,0,131,0,133,-131,-53300,0
ML01,3,2,1,30,1,C,0,172,0,95,-172,-40200,0
ML01,3,2,1,30,1,C,0,94,0,65,-94,-60600,0
ML01,3,2,1,60,1,C,0,158,0,184,-158,-18600,1
ML01,3,2,1,60,1,C,0,168,0,19,-168,-4500,0
ML01,3,2,1,60,1,C,0,169,0,76,-169,-24500,0
ML01,3,2,1,60,1,C,0,85,0,201,-85,-14800,1
ML01,3,2,1,90,1,C,0,189,0,139,-189,-34900,0
ML01,3,2,1,90,1,C,0,184,0,16,-184,-20900,0
ML01,3,2,1,90,1,C,0,130,0,112,-130,-15800,1
ML01,3,1,1,30,1,A,0,180,0,53,-180,-29100,1
ML01,3,1,1,30,1,A,0,74,0,174,-74,-65500,0
ML01,3,1,1,30,1,A,0,85,0,32,-85,-5100,1
ML01,3,1,1,30,1,A,0,83,0,124,-83,-72900,0
ML01,3,1,1,60,1,A,0,99,0,147,-99,-71600,0
ML01,3,1,1,60,1,A,0,189,0,89,-189,-67800,0
ML01,3,1,1,60,1,A,0,149,0,51,-149,-37100,0
ML01,3,1,1,60,1,A,0,97,0,99,-97,-37000,0
ML01,3,1,1,90,1,A,0,124,0,108,-124,-11900,1
ML01,3,1,1,90,1,A,0,106,0,122,-106,-8200,1
ML01,3,1,1,90,1,A,0,118,0,120,-118,-72400,0
ML01,3,1,1,90,1,A,0,121,0,45,-121,-3800,0
ML01,3,1,1,90,1,A,0,147,0,209,-147,-10100,1
ML01,3,1,1,30,1,A,0,153,0,10,-153,-4400,0
ML01,3,1,1,30,1,A,0,161,0,165,-161,-36700,0
ML01,3,1,1,30,1,A,0,175,0,9,-175,-50300,0
ML01,3,1,1,30,1,A,0,110,0,120,-110,-72100,0
ML01,3,1,1,60,1,A,0,105,0,204,-105,-38000,1
ML01,3,1,1,60,1,A,0,135,0,190,-135,-6100,1
ML01,3,1,1,60,1,A,0,89,0,174,-89,-1700,1
ML01,3,1,1,60,1,A,0,68,0,191,-68,-37800,0
ML01,3,1,1,60,1,A,0,168,0,99,-168,-11400,1
ML01,3,1,1,90,1,A,0,189,0,6,-189,-25900,0
ML01,3,1,1,90,1,A,0,102,0,197,-102,-9900,1
ML01,3,2,1,30,1,A,0,149,0,138,-149,-47600,0
ML01,3,2,1,30,1,A,0,61,0,105,-61,-43000,0
ML01,3,2,1,30,1,A,0,180,0,66,-180,-17100,1
ML01,3,2,1,30,1,A,0,200,0,151,-200,-11500,1
ML01,3,2,1,30,1,A,0,197,0,69,-197,-10500,1
ML01,3,2,1,60,1,A,0,114,0,40,-114,-16600,0
ML01,3,2,1,60,1,A,0,97,0,188,-97,-44300,0
ML01,3,2,1,60,1,A,0,85,0,24,-85,-42600,0
ML01,3,2,1,60,1,A,0,76,0,184,-76,-56200,0
ML01,3,2,1,90,1,A,0,111,0,172,-111,-17300,1
ML01,3,2,1,90,1,A,0,112,0,76,-112,-62500,0
ML01,3,2,1,90,1,A,0,93,0,119,-93,-6500,1
ML01,3,2,1,90,1,A,0,142,0,152,-142,-22300,0
ML01,3,2,1,90,1,A,0,181,0,201,-181,-47600,0
ML01,3,2,1,30,1,A,0,59,0,152,-59,-25500,0
ML01,3,2,1,30,1,A,0,155,0,5,-155,-22200,0
ML01,3,2,1,30,1,A,0,170,0,153,-170,-38100,0
ML01,3,2,1,30,1,A,0,99,0,77,-99,-11200,1
ML01,3,2,1,30,1,A,0,182,0,45,-182,-30900,0
ML01,3,2,1,60,1,A,0,86,0,59,-86,-33000,0
ML01,3,2,1,60,1,A,0,156,0,4,-156,-37900,0
ML01,3,2,1,60,1,A,0,190,0,116,-190,-44800,0
ML01,3,2,1,60,1,A,0,94,0,156,-94,-66100,0
ML01,3,2,1,90,1,A,0,155,0,58,-155,-13700,0
ML01,3,2,1,90,1,A,0,142,0,76,-142,-56800,0
ML01,3,2,1,90,1,A,0,75,0,183,-75,-48100,0
ML01,3,2,1,90,1,A,0,99,0,207,-99,-17700,1
ML01,3,2,1,90,1,A,0,67,0,55,-67,-47900,0
ML01,3,1,1,30,1,B,0,101,0,36,-101,-52600,0
ML01,3,1,1,30,1,B,0,184,0,53,-184,-14300,1
ML01,3,1,1,30,1,B,0,73,0,42,-73,-58300,0
ML01,3,1,1,30,1,B,0,89,0,125,-89,-43000,0
ML01,3,1,1,60,1,B,0,103,0,21,-103,-20800,0
ML01,3,1,1,60,1,B,0,129,0,210,-129,-3400,1
ML01,3,1,1,60,1,B,0,114,0,181,-114,-13500,1
ML01,3,1,1,60,1,B,0,108,0,23,-108,-13100,0
ML01,3,1,1,90,1,B,0,81,0,171,-81,-23200,1
ML01,3,1,1,90,1,B,0,79,0,194,-79,-37000,0
ML01,3,1,1,90,1,B,0,170,0,58,-170,-52500,0
ML01,3,1,1,90,1,B,0,79,0,200,-79,-16400,1
ML01,3,1,1,90,1,B,0,92,0,75,-92,-38600,0
ML01,3,1,1,30,1,B,0,183,0,201,-183,-50500,0
ML01,3,1,1,30,1,B,0,67,0,155,-67,-29500,1
ML01,3,1,1,30,1,B,0,195,0,95,-195,-21700,1
ML01,3,1,1,30,1,B,0,162,0,209,-162,-51300,0
ML01,3,1,1,30,1,B,0,198,0,199,-198,-27300,1
ML01,3,1,1,60,1,B,0,167,0,34,-167,-31400,0
ML01,3,1,1,60,1,B,0,74,0,108,-74,-71600,0
ML01,3,1,1,60,1,B,0,145,0,181,-145,-66400,0
ML01,3,1,1,60,1,B,0,72,0,126,-72,-69200,0
ML01,3,1,1,90,1,B,0,166,0,152,-166,-46900,0
ML01,3,1,1,90,1,B,0,79,0,197,-79,-31200,0
ML01,3,1,1,90,1,B,0,101,0,186,-101,-70900,0
ML01,3,1,1,90,1,B,0,129,0,67,-129,-4100,0
ML01,3,1,1,90,1,B,0,189,0,196,-189,-41800,0
ML01,3,2,1,30,1,B,0,85,0,150,-85,-32000,0
ML01,3,2,1,30,1,B,0,76,0,25,-76,-72700,0
ML01,3,2,1,30,1,B,0,121,0,155,-121,-56200,0
ML01,3,2,1,30,1,B,0,156,0,170,-156,-36200,0
ML01,3,2,1,30,1,B,0,145,0,85,-145,-46300,0
ML01,3,2,1,60,1,B,0,172,0,165,-172,-25800,0
ML01,3,2,1,60,1,B,0,191,0,63,-191,-13700,1
ML01,3,2,1,60,1,B,0,134,0,26,-134,-70600,0
ML01,3,2,1,60,1,B,0,59,0,122,-59,-16400,1
ML01,3,2,1,90,1,B,0,106,0,71,-106,-10700,0
ML01,3,2,1,90,1,B,0,59,0,84,-59,-46800,0
ML01,3,2,1,90,1,B,0,77,0,12,-77,-61700,0
ML01,3,2,1,30,1,B,0,135,0,39,-135,-22100,1
ML01,3,2,1,30,1,B,0,178,0,158,-178,-7200,1
ML01,3,2,1,30,1,B,0,62,0,135,-62,-5400,1
ML01,3,2,1,30,1,B,0,141,0,119,-141,-25700,0
ML01,3,2,1,30,1,B,0,189,0,44,-189,-20300,0
ML01,3,2,1,60,1,B,0,160,0,78,-160,-17300,1
ML01,3,2,1,60,1,B,0,73,0,55,-73,-12600,0
ML01,3,2,1,60,1,B,0,142,0,8,-142,-7900,0
ML01,3,2,1,60,1,B,0,186,0,41,-186,-42400,0
ML01,3,2,1,60,1,B,0,59,0,160,-59,-2200,1
ML01,3,2,1,90,1,B,0,95,0,206,-95,-5500,1
ML01,3,2,1,90,1,B,0,178,0,47,-178,-27900,0
ML01,3,2,1,90,1,B,0,75,0,181,-75,-18900,1
ML01,3,2,1,90,1,B,0,145,0,103,-145,-25800,0
ML01,3,1,1,30,1,C,0,55,0,172,-55,-9500,1
ML01,3,1,1,30,1,C,0,179,0,29,-179,-2600,0
ML01,3,1,1,30,1,C,0,181,0,83,-181,-57000,0
ML01,3,1,1,30,1,C,0,88,0,172,-88,-29900,1
ML01,3,1,1,60,1,C,0,189,0,28,-189,-32800,0
ML01,3,1,1,60,1,C,0,72,0,40,-72,-72900,0
ML01,3,1,1,60,1,C,0,126,0,30,-126,-22400,0
ML01,3,1,1,60,1,C,0,109,0,161,-109,-11100,1
ML01,3,1,1,60,1,C,0,162,0,102,-162,-1700,1
ML01,3,1,1,90,1,C,0,189,0,57,-189,-1000,0
ML01,3,1,1,90,1,C,0,153,0,207,-153,-23800,1
ML01,3,1,1,90,1,C,0,137,0,209,-137,-75000,0
ML01,3,1,1,90,1,C,0,92,0,25,-92,-30900,0
ML01,3,1,1,30,1,C,0,113,0,80,-113,-2200,1
ML01,3,1,1,30,1,C,0,69,0,75,-69,-61900,0
ML01,3,1,1,30,1,C,0,55,0,77,-55,-1700,1
ML01,3,1,1,30,1,C,0,200,0,48,-200,-71900,0
ML01,3,1,1,60,1,C,0,66,0,173,-66,-32100,0
ML01,3,1,1,60,1,C,0,148,0,142,-148,-60000,0
ML01,3,1,1,60,1,C,0,56,0,151,-56,-11700,1
ML01,3,1,1,60,1,C,0,150,0,102,-150,-43300,0
ML01,3,1,1,60,1,C,0,82,0,188,-82,-55600,0
ML01,3,1,1,90,1,C,0,162,0,128,-162,-74800,0
ML01,3,1,1,90,1,C,0,93,0,69,-93,-5400,0
ML01,3,1,1,90,1,C,0,52,0,106,-52,-62800,0
ML01,3,2,1,30,1,C,0,88,0,45,-88,-5700,1
ML01,3,2,1,30,1,C,0,88,0,207,-88,-66400,0
ML01,3,2,1,30,1,C,0,163,0,185,-163,-64500,0
ML01,3,2,1,60,1,C,0,54,0,129,-54,-1400,1
ML01,3,2,1,60,1,C,0,130,0,203,-130,-9000,1
ML01,3,2,1,60,1,C,0,181,0,69,-181,-8800,1
ML01,3,2,1,60,1,C,0,160,0,17,-160,-12100,0
ML01,3,2,1,90,1,C,0,198,0,119,-198,-9700,1
ML01,3,2,1,90,1,C,0,198,0,211,-198,-51900,0
ML01,3,2,1,90,1,C,0,159,0,7,-159,-61400,0
ML01,3,2,1,90,1,C,0,153,0,163,-153,-20800,0
ML01,3,2,1,30,1,C,0,64,0,61,-64,-34500,0
ML01,3,2,1,30,1,C,0,151,0,65,-151,-72700,0
ML01,3,2,1,30,1,C,0,139,0,196,-139,-58700,0
ML01,3,2,1,30,1,C,0,128,0,27,-128,-72600,0
ML01,3,2,1,60,1,C,0,91,0,187,-91,-52200,0
ML01,3,2,1,60,1,C,0,140,0,173,-140,-60800,0
ML01,3,2,1,60,1,C,0,147,0,99,-147,-58600,0
ML01,3,2,1,90,1,C,0,196,0,21,-196,-70200,0
ML01,3,2,1,90,1,C,0,71,0,36,-71,-46400,0
ML01,3,2,1,90,1,C,0,193,0,38,-193,-34100,0
ML01,3,2,1,90,1,C,0,169,0,69,-169,-57200,0
ML02,3,1,1,30,1,A,0,133,0,121,-133,-18600,1
ML02,3,1,1,30,1,A,0,123,0,41,-123,-47300,0
ML02,3,1,1,30,1,A,0,186,0,118,-186,-35900,0
ML02,3,1,1,30,1,A,0,104,0,173,-104,-60200,0
ML02,3,1,1,60,1,A,0,155,0,159,-155,-50800,0
ML02,3,1,1,60,1,A,0,118,0,54,-118,-72400,0
ML02,3,1,1,60,1,A,0,187,0,66,-187,-22400,1
ML02,3,1,1,60,1,A,0,103,0,208,-103,-8100,1
ML02,3,1,1,60,1,A,0,199,0,34,-199,-7300,0
ML02,3,1,1,90,1,A,0,129,0,12,-129,-23600,0
ML02,3,1,1,90,1,A,0,58,0,191,-58,-39900,1
ML02,3,1,1,90,1,A,0,131,0,192,-131,-67100,0
ML02,3,1,1,90,1,A,0,164,0,195,-164,-20200,1
ML02,3,1,1,30,1,A,0,112,0,1,-112,-36400,0
ML02,3,1,1,30,1,A,0,73,0,199,-73,-69100,0
ML02,3,1,1,30,1,A,0,120,0,87,-120,-41700,0
ML02,3,1,1,60,1,A,0,181,0,123,-181,-3700,1
ML02,3,1,1,60,1,A,0,183,0,148,-183,-69800,0
ML02,3,1,1,60,1,A,0,194,0,138,-194,-60100,0
ML02,3,1,1,60,1,A,0,126,0,110,-126,-32200,0
ML02,3,1,1,90,1,A,0,188,0,203,-188,-30600,1
ML02,3,1,1,90,1,A,0,192,0,37,-192,-74200,0
ML02,3,1,1,90,1,A,0,82,0,84,-82,-59000,0
ML02,3,1,1,90,1,A,0,57,0,188,-57,-68400,0
ML02,3,2,1,30,1,A,0,83,0,37,-83,-59500,0
ML02,3,2,1,30,1,A,0,126,0,81,-126,-13600,1
ML02,3,2,1,30,1,A,0,92,0,77,-92,-36900,0
ML02,3,2,1,30,1,A,0,181,0,207,-181,-68100,0
ML02,3,2,1,60,1,A,0,163,0,94,-163,-33100,0
ML02,3,2,1,60,1,A,0,181,0,139,-181,-32300,0
ML02,3,2,1,60,1,A,0,140,0,49,-140,-3300,0
ML02,3,2,1,60,1,A,0,103,0,167,-103,-37900,0
ML02,3,2,1,90,1,A,0,196,0,56,-196,-11300,0
ML02,3,2,1,90,1,A,0,148,0,34,-148,-30100,0
ML02,3,2,1,90,1,A,0,193,0,140,-193,-28600,0
ML02,3,2,1,90,1,A,0,109,0,33,-109,-23300,0
ML02,3,2,1,30,1,A,0,92,0,149,-92,-38800,0
ML02,3,2,1,30,1,A,0,66,0,22,-66,-65300,0
ML02,3,2,1,30,1,A,0,166,0,124,-166,-3900,1
ML02,3,2,1,60,1,A,0,180,0,48,-180,-24400,0
ML02,3,2,1,60,1,A,0,106,0,67,-106,-73900,0
ML02,3,2,1,60,1,A,0,95,0,44,-95,-19100,0
ML02,3,2,1,60,1,A,0,175,0,163,-175,-52800,0
ML02,3,2,1,60,1,A,0,187,0,21,-187,-32700,0
ML02,3,2,1,90,1,A,0,159,0,99,-159,-38700,0
ML02,3,2,1,90,1,A,0,54,0,80,-54,-40600,0
ML02,3,2,1,90,1,A,0,110,0,14,-110,-73900,0
ML02,3,1,1,30,1,B,0,125,0,166,-125,-37100,0
ML02,3,1,1,30,1,B,0,147,0,19,-147,-56900,0
ML02,3,1,1,30,1,B,0,87,0,148,-87,-52200,0
ML02,3,1,1,60,1,B,0,145,0,111,-145,-23200,1
ML02,3,1,1,60,1,B,0,148,0,131,-148,-15400,1
ML02,3,1,1,60,1,B,0,58,0,173,-58,-27100,1
ML02,3,1,1,90,1,B,0,183,0,206,-183,-41400,0
ML02,3,1,1,90,1,B,0,123,0,172,-123,-70700,0
ML02,3,1,1,90,1,B,0,96,0,113,-96,-28200,1
ML02,3,1,1,90,1,B,0,118,0,168,-118,-14200,1
ML02,3,1,1,30,1,B,0,66,0,41,-66,-71600,0
ML02,3,1,1,30,1,B,0,184,0,33,-184,-49400,0
ML02,3,1,1,30,1,B,0,111,0,7,-111,-16300,0
ML02,3,1,1,30,1,B,0,155,0,24,-155,-10600,0
ML02,3,1,1,60,1,B,0,141,0,189,-141,-3400,1
ML02,3,1,1,60,1,B,0,116,0,191,-116,-15600,1
ML02,3,1,1,60,1,B,0,153,0,180,-153,-58600,0
ML02,3,1,1,60,1,B,0,136,0,3,-136,-49700,0
ML02,3,1,1,60,1,B,0,195,0,93,-195,-36600,0
ML02,3,1,1,90,1,B,0,187,0,163,-187,-19500,1
ML02,3,1,1,90,1,B,0,186,0,55,-186,-65600,0
ML02,3,1,1,90,1,B,0,58,0,22,-58,-22900,0
ML02,3,1,1,90,1,B,0,63,0,142,-63,-58300,0
ML02,3,2,1,30,1,B,0,166,0,195,-166,-3900,1
ML02,3,2,1,30,1,B,0,191,0,99,-191,-35200,0
ML02,3,2,1,30,1,B,0,199,0,60,-199,-68100,0
ML02,3,2,1,30,1,B,0,127,0,58,-127,-21900,0
ML02,3,2,1,60,1,B,0,104,0,104,-104,-45900,0
ML02,3,2,1,60,1,B,0,119,0,28,-119,-73200,0
ML02,3,2,1,60,1,B,0,53,0,156,-53,-63300,0
ML02,3,2,1,60,1,B,0,153,0,153,-153,-72400,0
ML02,3,2,1,60,1,B,0,142,0,51,-142,-52800,0
ML02,3,2,1,90,1,B,0,121,0,133,-121,-16400,1
ML02,3,2,1,90,1,B,0,160,0,131,-160,-15000,1
ML02,3,2,1,90,1,B,0,60,0,196,-60,-14400,1
ML02,3,2,1,90,1,B,0,136,0,148,-136,-65600,0
ML02,3,2,1,90,1,B,0,112,0,72,-112,-28800,0
ML02,3,2,1,30,1,B,0,56,0,129,-56,-60800,0
ML02,3,2,1,30,1,B,0,152,0,159,-152,-58400,0
ML02,3,2,1,30,1,B,0,77,0,128,-77,-29700,0
ML02,3,2,1,30,1,B,0,125,0,5,-125,-68600,0
ML02,3,2,1,60,1,B,0,150,0,54,-150,-64500,0
ML02,3,2,1,60,1,B,0,112,0,125,-112,-65600,0
ML02,3,2,1,60,1,B,0,182,0,115,-182,-20100,0
ML02,3,2,1,60,1,B,0,118,0,53,-118,-57300,0
ML02,3,2,1,90,1,B,0,93,0,157,-93,-21200,1
ML02,3,2,1,90,1,B,0,118,0,69,-118,-19500,0
ML02,3,2,1,90,1,B,0,128,0,170,-128,-30400,0
ML02,3,2,1,90,1,B,0,63,0,41,-63,-20000,0
ML02,3,2,1,90,1,B,0,171,0,55,-171,-20000,0
ML02,3,1,1,30,1,C,0,144,0,44,-144,-37400,0
ML02,3,1,1,30,1,C,0,59,0,159,-59,-46500,0
ML02,3,1,1,30,1,C,0,190,0,172,-190,-52500,0
ML02,3,1,1,60,1,C,0,180,0,62,-180,-4400,1
ML02,3,1,1,60,1,C,0,104,0,174,-104,-14700,1
ML02,3,1,1,60,1,C,0,69,0,104,-69,-36400,0
ML02,3,1,1,90,1,C,0,174,0,74,-174,-65800,0
ML02,3,1,1,90,1,C,0,198,0,55,-198,-27200,0
ML02,3,1,1,90,1,C,0,51,0,102,-51,-27900,1
ML02,3,1,1,90,1,C,0,51,0,83,-51,-67600,0
ML02,3,1,1,30,1,C,0,157,0,171,-157,-11000,1
ML02,3,1,1,30,1,C,0,72,0,144,-72,-32500,0
ML02,3,1,1,30,1,C,0,78,0,185,-78,-20500,1
ML02,3,1,1,30,1,C,0,169,0,9,-169,-67800,0
ML02,3,1,1,30,1,C,0,79,0,79,-79,-43900,0
ML02,3,1,1,60,1,C,0,53,0,138,-53,-71800,0
ML02,3,1,1,60,1,C,0,64,0,93,-64,-23900,1
ML02,3,1,1,60,1,C,0,63,0,151,-63,-3800,1
ML02,3,1,1,60,1,C,0,57,0,36,-57,-59900,0
ML02,3,1,1,60,1,C,0,191,0,105,-191,-32800,0
ML02,3,1,1,90,1,C,0,99,0,87,-99,-22000,0
ML02,3,1,1,90,1,C,0,80,0,66,-80,-5300,0
ML02,3,1,1,90,1,C,0,115,0,32,-115,-57000,0
ML02,3,2,1,30,1,C,0,80,0,26,-80,-73600,0
ML02,3,2,1,30,1,C,0,75,0,129,-75,-52400,0
ML02,3,2,1,30,1,C,0,106,0,18,-106,-22500,0
ML02,3,2,1,30,1,C,0,57,0,180,-57,-16500,1
ML02,3,2,1,60,1,C,0,86,0,161,-86,-12600,1
ML02,3,2,1,60,1,C,0,121,0,129,-121,-23100,1
ML02,3,2,1,60,1,C,0,151,0,175,-151,-40700,0
ML02,3,2,1,60,1,C,0,185,0,194,-185,-59400,0
ML02,3,2,1,90,1,C,0,171,0,193,-171,-5500,1
ML02,3,2,1,90,1,C,0,122,0,196,-122,-19900,1
ML02,3,2,1,90,1,C,0,70,0,3,-70,-13500,0
ML02,3,2,1,90,1,C,0,108,0,208,-108,-49600,0
ML02,3,2,1,90,1,C,0,199,0,29,-199,-21700,0
ML02,3,2,1,30,1,C,0,128,0,117,-128,-32900,0
ML02,3,2,1,30,1,C,0,141,0,107,-141,-44000,0
ML02,3,2,1,30,1,C,0,185,0,8,-185,-47400,0
ML02,3,2,1,30,1,C,0,126,0,33,-126,-62000,0
ML02,3,2,1,60,1,C,0,117,0,41,-117,-7700,0
ML02,3,2,1,60,1,C,0,179,0,80,-179,-59300,0
ML02,3,2,1,60,1,C,0,58,0,100,-58,-42700,0
ML02,3,2,1,90,1,C,0,103,0,77,-103,-69300,0
ML02,3,2,1,90,1,C,0,101,0,25,-101,-32700,0
ML02,3,2,1,90,1,C,0,75,0,192,-75,-30900,0
ML02,3,1,1,30,1,A,0,52,0,113,-52,-72200,0
ML02,3,1,1,30,1,A,0,197,0,129,-197,-4700,1
ML02,3,1,1,30,1,A,0,126,0,30,-126,-4200,0
ML02,3,1,1,30,1,A,0,102,0,126,-102,-58100,0
ML02,3,1,1,30,1,A,0,146,0,111,-146,-68900,0
ML02,3,1,1,60,1,A,0,167,0,34,-167,-70000,0
ML02,3,1,1,60,1,A,0,89,0,148,-89,-2700,1
ML02,3,1,1,60,1,A,0,114,0,186,-114,-17000,1
ML02,3,1,1,60,1,A,0,109,0,208,-109,-28000,1
ML02,3,1,1,60,1,A,0,144,0,83,-144,-67100,0
ML02,3,1,1,90,1,A,0,157,0,156,-157,-37900,1
ML02,3,1,1,90,1,A,0,145,0,84,-145,-1100,0
ML02,3,1,1,90,1,A,0,196,0,128,-196,-33700,0
ML02,3,1,1,90,1,A,0,85,0,38,-85,-6800,0
ML02,3,1,1,30,1,A,0,131,0,166,-131,-20100,1
ML02,3,1,1,30,1,A,0,63,0,96,-63,-25600,1
ML02,3,1,1,30,1,A,0,168,0,165,-168,-4000,1
ML02,3,1,1,60,1,A,0,135,0,115,-135,-74100,0
ML02,3,1,1,60,1,A,0,110,0,88,-110,-35700,0
ML02,3,1,1,90,1,A,0,183,0,49,-183,-43000,0
ML02,3,1,1,90,1,A,0,151,0,62,-151,-37100,0
ML02,3,1,1,90,1,A,0,123,0,94,-123,-36800,0
ML02,3,1,1,90,1,A,0,93,0,129,-93,-29800,1
ML02,3,1,1,90,1,A,0,120,0,69,-120,-28500,0
ML02,3,2,1,30,1,A,0,135,0,20,-135,-37900,0
ML02,3,2,1,30,1,A,0,198,0,30,-198,-55900,0
ML02,3,2,1,30,1,A,0,190,0,83,-190,-31100,0
ML02,3,2,1,30,1,A,0,111,0,2,-111,-45600,0
ML02,3,2,1,60,1,A,0,84,0,151,-84,-65300,0
ML02,3,2,1,60,1,A,0,135,0,22,-135,-18700,0
ML02,3,2,1,60,1,A,0,185,0,149,-185,-22200,0
ML02,3,2,1,60,1,A,0,159,0,104,-159,-35900,0
ML02,3,2,1,90,1,A,0,84,0,164,-84,-21700,1
ML02,3,2,1,90,1,A,0,87,0,77,-87,-3100,0
ML02,3,2,1,90,1,A,0,80,0,189,-80,-57600,0
ML02,3,2,1,90,1,A,0,140,0,134,-140,-36600,0
ML02,3,2,1,90,1,A,0,155,0,123,-155,-47800,0
ML02,3,2,1,30,1,A,0,176,0,151,-176,-59100,0
ML02,3,2,1,30,1,A,0,120,0,138,-120,-38100,0
ML02,3,2,1,30,1,A,0,50,0,15,-50,-35600,0
ML02,3,2,1,30,1,A,0,142,0,3,-142,-58000,0
ML02,3,2,1,60,1,A,0,149,0,207,-149,-7500,1
ML02,3,2,1,60,1,A,0,110,0,61,-110,-7600,0
ML02,3,2,1,60,1,A,0,122,0,57,-122,-17100,0
ML02,3,2,1,60,1,A,0,171,0,162,-171,-47300,0
ML02,3,2,1,90,1,A,0,91,0,38,-91,-30100,0
ML02,3,2,1,90,1,A,0,110,0,142,-110,-32300,0
ML02,3,2,1,90,1,A,0,138,0,32,-138,-36600,0
ML02,3,1,1,30,1,B,0,104,0,57,-104,-45600,0
ML02,3,1,1,30,1,B,0,69,0,167,-69,-1600,1
ML02,3,1,1,30,1,B,0,146,0,9,-146,-48400,0
ML02,3,1,1,30,1,B,0,150,0,66,-150,-74300,0
ML02,3,1,1,60,1,B,0,177,0,120,-177,-59500,0
ML02,3,1,1,60,1,B,0,137,0,132,-137,-35500,0
ML02,3,1,1,60,1,B,0,51,0,128,-51,-52200,0
ML02,3,1,1,60,1,B,0,183,0,190,-183,-64800,0
ML02,3,1,1,90,1,B,0,158,0,122,-158,-66600,0
ML02,3,1,1,90,1,B,0,126,0,127,-126,-5000,1
ML02,3,1,1,90,1,B,0,52,0,48,-52,-38100,0
ML02,3,1,1,90,1,B,0,96,0,23,-96,-69900,0
ML02,3,1,1,90,1,B,0,105,0,59,-105,-17700,0
ML02,3,1,1,30,1,B,0,98,0,122,-98,-63300,0
ML02,3,1,1,30,1,B,0,114,0,99,-114,-49000,0
ML02,3,1,1,30,1,B,0,63,0,68,-63,-13500,1
ML02,3,1,1,30,1,B,0,189,0,190,-189,-1000,1
ML02,3,1,1,30,1,B,0,191,0,113,-191,-57700,0
ML02,3,1,1,60,1,B,0,155,0,201,-155,-24100,1
ML02,3,1,1,60,1,B,0,145,0,137,-145,-74200,0
ML02,3,1,1,90,1,B,0,159,0,93,-159,-17200,1
ML02,3,1,1,90,1,B,0,152,0,55,-152,-67100,0
ML02,3,1,1,90,1,B,0,61,0,10,-61,-38400,0
ML02,3,1,1,90,1,B,0,160,0,89,-160,-47400,0
ML02,3,1,1,90,1,B,0,189,0,106,-189,-65800,0
ML02,3,2,1,30,1,B,0,193,0,125,-193,-19600,1
ML02,3,2,1,30,1,B,0,105,0,125,-105,-13700,1
ML02,3,2,1,30,1,B,0,132,0,183,-132,-32700,0
ML02,3,2,1,30,1,B,0,124,0,9,-124,-45100,0
ML02,3,2,1,60,1,B,0,186,0,34,-186,-7400,0
ML02,3,2,1,60,1,B,0,124,0,169,-124,-49700,0
ML02,3,2,1,60,1,B,0,121,0,96,-121,-22800,0
ML02,3,2,1,60,1,B,0,117,0,130,-117,-4900,1
ML02,3,2,1,90,1,B,0,76,0,14,-76,-47600,0
ML02,3,2,1,90,1,B,0,76,0,96,-76,-64400,0
ML02,3,2,1,90,1,B,0,103,0,20,-103,-6400,0
ML02,3,2,1,90,1,B,0,148,0,127,-148,-23200,0
ML02,3,2,1,30,1,B,0,135,0,13,-135,-29900,0
ML02,3,2,1,30,1,B,0,76,0,32,-76,-73100,0
ML02,3,2,1,60,1,B,0,171,0,164,-171,-61500,0
ML02,3,2,1,60,1,B,0,56,0,50,-56,-61900,0
ML02,3,2,1,60,1,B,0,184,0,133,-184,-14400,1
ML02,3,2,1,60,1,B,0,169,0,56,-169,-36600,0
ML02,3,2,1,90,1,B,0,159,0,84,-159,-13600,0
ML02,3,2,1,90,1,B,0,106,0,21,-106,-67000,0
ML02,3,2,1,90,1,B,0,110,0,146,-110,-51600,0
ML02,3,2,1,90,1,B,0,192,0,124,-192,-30500,0
ML02,3,1,1,30,1,C,0,83,0,197,-83,-33400,0
ML02,3,1,1,30,1,C,0,142,0,23,-142,-46700,0
ML02,3,1,1,30,1,C,0,73,0,191,-73,-2900,1
ML02,3,1,1,30,1,C,0,102,0,18,-102,-4200,0
ML02,3,1,1,60,1,C,0,162,0,53,-162,-62700,0
ML02,3,1,1,60,1,C,0,73,0,154,-73,-57800,0
ML02,3,1,1,60,1,C,0,193,0,199,-193,-71800,0
ML02,3,1,1,90,1,C,0,110,0,179,-110,-8000,1
ML02,3,1,1,90,1,C,0,104,0,67,-104,-14600,0
ML02,3,1,1,90,1,C,0,195,0,169,-195,-56300,0
ML02,3,1,1,90,1,C,0,94,0,182,-94,-35100,0
ML02,3,1,1,90,1,C,0,144,0,101,-144,-39600,0
ML02,3,1,1,30,1,C,0,72,0,199,-72,-19200,1
ML02,3,1,1,30,1,C,0,144,0,202,-144,-13500,1
ML02,3,1,1,30,1,C,0,130,0,48,-130,-10500,1
ML02,3,1,1,30,1,C,0,65,0,40,-65,-21700,1
ML02,3,1,1,60,1,C,0,71,0,196,-71,-8100,1
ML02,3,1,1,60,1,C,0,80,0,56,-80,-41900,0
ML02,3,1,1,60,1,C,0,56,0,106,-56,-71200,0
